date,season,pokemon_key,pokemon_name,rank
2026-05-27,2,0902-00,イダイトウ (オス),8
2026-05-27,2,0448-00,ルカリオ,9
2026-05-27,2,0094-00,ゲンガー,10
2026-05-27,2,0681-00,ギルガルド,11
2026-05-27,2,0130-00,ギャラドス,12
2026-05-27,2,0428-00,ミミロップ,13
2026-05-27,2,0970-00,キラフロル,14
2026-05-27,2,0212-00,ハッサム,15
2026-05-27,2,0149-00,カイリュー,16
2026-05-27,2,0670-05,フラエッテ (えいえん),17
2026-05-27,2,0637-00,ウルガモス,18
2026-05-27,2,0778-00,ミミッキュ,19
2026-05-27,2,0121-00,スターミー,20
2026-05-27,2,0635-00,サザンドラ,21
2026-05-27,2,0479-02,ウォッシュロトム,22
2026-05-27,2,0503-01,ダイケンキ (ヒスイ),23
2026-05-27,2,0983-00,ドドゲザン,24
2026-05-27,2,0655-00,マフォクシー,25
2026-05-27,2,0937-00,ソウブレイズ,26
2026-05-27,2,0658-00,ゲッコウガ,27
2026-05-27,2,0911-00,ラウドボーン,28
2026-05-27,2,0003-00,フシギバナ,29
2026-05-27,2,0009-00,カメックス,30
2026-05-27,2,0197-00,ブラッキー,31
2026-05-27,2,0939-00,ハラバリー,32
2026-05-27,2,0903-00,オオニューラ,33
2026-05-27,2,0115-00,ガルーラ,34
2026-05-27,2,0036-00,ピクシー,35
2026-05-27,2,0956-00,クエスパトラ,36
2026-05-27,2,0154-00,メガニウム,37
2026-05-27,2,0248-00,バンギラス,38
2026-05-27,2,0571-01,ゾロアーク (ヒスイ),39
2026-05-27,2,0752-00,オニシズクモ,40
2026-05-27,2,0700-00,ニンフィア,41
2026-05-27,2,0279-00,ペリッパー,42
2026-05-27,2,0547-00,エルフーン,43
2026-05-27,2,0227-00,エアームド,44
2026-05-27,2,0473-00,マンムー,45
2026-05-27,2,0143-00,カビゴン,46
2026-05-27,2,0952-00,スコヴィラン,47
2026-05-27,2,0475-00,エルレイド,48
2026-05-27,2,0479-01,ヒートロトム,49
2026-05-27,2,0350-00,ミロカロス,50
2026-05-28,2,0445-00,ガブリアス,1
2026-05-28,2,1018-00,ブリジュラス,2
2026-05-28,2,0908-00,マスカーニャ,3
2026-05-28,2,0730-00,アシレーヌ,4
2026-05-28,2,0006-00,リザードン,5
2026-05-28,2,0823-00,アーマーガア,6
2026-05-28,2,0450-00,カバルドン,7
2026-05-28,2,0902-00,イダイトウ (オス),8
2026-05-28,2,0448-00,ルカリオ,9
2026-05-28,2,0094-00,ゲンガー,10
2026-05-28,2,0681-00,ギルガルド,11
2026-05-28,2,0130-00,ギャラドス,12
2026-05-28,2,0428-00,ミミロップ,13
2026-05-28,2,0212-00,ハッサム,14
2026-05-28,2,0970-00,キラフロル,15
2026-05-28,2,0149-00,カイリュー,16
2026-05-28,2,0670-05,フラエッテ (えいえん),17
2026-05-28,2,0637-00,ウルガモス,18
2026-05-28,2,0778-00,ミミッキュ,19
2026-05-28,2,0121-00,スターミー,20
2026-05-28,2,0635-00,サザンドラ,21
2026-05-28,2,0479-02,ウォッシュロトム,22
2026-05-28,2,0503-01,ダイケンキ (ヒスイ),23
2026-05-28,2,0983-00,ドドゲザン,24
2026-05-28,2,0655-00,マフォクシー,25
2026-05-28,2,0937-00,ソウブレイズ,26
2026-05-28,2,0658-00,ゲッコウガ,27
2026-05-28,2,0003-00,フシギバナ,28
2026-05-28,2,0911-00,ラウドボーン,29
2026-05-28,2,0009-00,カメックス,30
2026-05-28,2,0197-00,ブラッキー,31
2026-05-28,2,0939-00,ハラバリー,32
2026-05-28,2,0903-00,オオニューラ,33
2026-05-28,2,0115-00,ガルーラ,34
2026-05-28,2,0036-00,ピクシー,35
2026-05-28,2,0956-00,クエスパトラ,36
2026-05-28,2,0154-00,メガニウム,37
2026-05-28,2,0248-00,バンギラス,38
2026-05-28,2,0571-01,ゾロアーク (ヒスイ),39
2026-05-28,2,0752-00,オニシズクモ,40
2026-05-28,2,0700-00,ニンフィア,41
2026-05-28,2,0279-00,ペリッパー,42
2026-05-28,2,0547-00,エルフーン,43
2026-05-28,2,0227-00,エアームド,44
2026-05-28,2,0473-00,マンムー,45
2026-05-28,2,0143-00,カビゴン,46
2026-05-28,2,0475-00,エルレイド,47
2026-05-28,2,0952-00,スコヴィラン,48
2026-05-28,2,0479-01,ヒートロトム,49
2026-05-28,2,0350-00,ミロカロス,50
2026-05-29,2,0445-00,ガブリアス,1
2026-05-29,2,1018-00,ブリジュラス,2
2026-05-29,2,0908-00,マスカーニャ,3
2026-05-29,2,0730-00,アシレーヌ,4
2026-05-29,2,0006-00,リザードン,5
2026-05-29,2,0823-00,アーマーガア,6
2026-05-29,2,0450-00,カバルドン,7
2026-05-29,2,0902-00,イダイトウ (オス),8
2026-05-29,2,0448-00,ルカリオ,9
2026-05-29,2,0094-00,ゲンガー,10
2026-05-29,2,0681-00,ギルガルド,11
2026-05-29,2,0130-00,ギャラドス,12
2026-05-29,2,0428-00,ミミロップ,13
2026-05-29,2,0212-00,ハッサム,14
2026-05-29,2,0970-00,キラフロル,15
2026-05-29,2,0149-00,カイリュー,16
2026-05-29,2,0670-05,フラエッテ (えいえん),17
2026-05-29,2,0637-00,ウルガモス,18
2026-05-29,2,0778-00,ミミッキュ,19
2026-05-29,2,0121-00,スターミー,20
2026-05-29,2,0635-00,サザンドラ,21
2026-05-29,2,0479-02,ウォッシュロトム,22
2026-05-29,2,0503-01,ダイケンキ (ヒスイ),23
2026-05-29,2,0983-00,ドドゲザン,24
2026-05-29,2,0655-00,マフォクシー,25
2026-05-29,2,0937-00,ソウブレイズ,26
2026-05-29,2,0003-00,フシギバナ,27
2026-05-29,2,0658-00,ゲッコウガ,28
2026-05-29,2,0911-00,ラウドボーン,29
2026-05-29,2,0009-00,カメックス,30
2026-05-29,2,0197-00,ブラッキー,31
2026-05-29,2,0939-00,ハラバリー,32
2026-05-29,2,0903-00,オオニューラ,33
2026-05-29,2,0115-00,ガルーラ,34
2026-05-29,2,0036-00,ピクシー,35
2026-05-29,2,0956-00,クエスパトラ,36
2026-05-29,2,0154-00,メガニウム,37
2026-05-29,2,0248-00,バンギラス,38
2026-05-29,2,0571-01,ゾロアーク (ヒスイ),39
2026-05-29,2,0700-00,ニンフィア,40
2026-05-29,2,0752-00,オニシズクモ,41
2026-05-29,2,0279-00,ペリッパー,42
2026-05-29,2,0547-00,エルフーン,43
2026-05-29,2,0227-00,エアームド,44
2026-05-29,2,0473-00,マンムー,45
2026-05-29,2,0952-00,スコヴィラン,46
2026-05-29,2,0475-00,エルレイド,47
2026-05-29,2,0143-00,カビゴン,48
2026-05-29,2,0479-01,ヒートロトム,49
2026-05-29,2,0350-00,ミロカロス,50
2026-05-30,2,0445-00,ガブリアス,1
2026-05-30,2,1018-00,ブリジュラス,2
2026-05-30,2,0908-00,マスカーニャ,3
2026-05-30,2,0730-00,アシレーヌ,4
2026-05-30,2,0006-00,リザードン,5
2026-05-30,2,0823-00,アーマーガア,6
2026-05-30,2,0450-00,カバルドン,7
2026-05-30,2,0902-00,イダイトウ (オス),8
2026-05-30,2,0448-00,ルカリオ,9
2026-05-30,2,0094-00,ゲンガー,10
2026-05-30,2,0681-00,ギルガルド,11
2026-05-30,2,0130-00,ギャラドス,12
2026-05-30,2,0428-00,ミミロップ,13
2026-05-30,2,0212-00,ハッサム,14
2026-05-30,2,0970-00,キラフロル,15
2026-05-30,2,0149-00,カイリュー,16
2026-05-30,2,0670-05,フラエッテ (えいえん),17
2026-05-30,2,0637-00,ウルガモス,18
2026-05-30,2,0778-00,ミミッキュ,19
2026-05-30,2,0121-00,スターミー,20
2026-05-30,2,0635-00,サザンドラ,21
2026-05-30,2,0479-02,ウォッシュロトム,22
2026-05-30,2,0503-01,ダイケンキ (ヒスイ),23
2026-05-30,2,0983-00,ドドゲザン,24
2026-05-30,2,0655-00,マフォクシー,25
2026-05-30,2,0937-00,ソウブレイズ,26
2026-05-30,2,0003-00,フシギバナ,27
2026-05-30,2,0658-00,ゲッコウガ,28
2026-05-30,2,0911-00,ラウドボーン,29
2026-05-30,2,0009-00,カメックス,30
2026-05-30,2,0197-00,ブラッキー,31
2026-05-30,2,0939-00,ハラバリー,32
2026-05-30,2,0903-00,オオニューラ,33
2026-05-30,2,0115-00,ガルーラ,34
2026-05-30,2,0036-00,ピクシー,35
2026-05-30,2,0956-00,クエスパトラ,36
2026-05-30,2,0154-00,メガニウム,37
2026-05-30,2,0248-00,バンギラス,38
2026-05-30,2,0571-01,ゾロアーク (ヒスイ),39
2026-05-30,2,0700-00,ニンフィア,40
2026-05-30,2,0752-00,オニシズクモ,41
2026-05-30,2,0279-00,ペリッパー,42
2026-05-30,2,0547-00,エルフーン,43
2026-05-30,2,0227-00,エアームド,44
2026-05-30,2,0473-00,マンムー,45
2026-05-30,2,0475-00,エルレイド,46
2026-05-30,2,0952-00,スコヴィラン,47
2026-05-30,2,0143-00,カビゴン,48
2026-05-30,2,0479-01,ヒートロトム,49
2026-05-30,2,0350-00,ミロカロス,50
2026-05-31,2,0445-00,ガブリアス,1
2026-05-31,2,1018-00,ブリジュラス,2
2026-05-31,2,0908-00,マスカーニャ,3
2026-05-31,2,0730-00,アシレーヌ,4
2026-05-31,2,0006-00,リザードン,5
2026-05-31,2,0823-00,アーマーガア,6
2026-05-31,2,0450-00,カバルドン,7
2026-05-31,2,0902-00,イダイトウ (オス),8
2026-05-31,2,0448-00,ルカリオ,9
2026-05-31,2,0094-00,ゲンガー,10
2026-05-31,2,0428-00,ミミロップ,11
2026-05-31,2,0130-00,ギャラドス,12
2026-05-31,2,0681-00,ギルガルド,13
2026-05-31,2,0212-00,ハッサム,14
2026-05-31,2,0970-00,キラフロル,15
2026-05-31,2,0149-00,カイリュー,16
2026-05-31,2,0670-05,フラエッテ (えいえん),17
2026-05-31,2,0637-00,ウルガモス,18
2026-05-31,2,0778-00,ミミッキュ,19
2026-05-31,2,0121-00,スターミー,20
2026-05-31,2,0635-00,サザンドラ,21
2026-05-31,2,0479-02,ウォッシュロトム,22
2026-05-31,2,0503-01,ダイケンキ (ヒスイ),23
2026-05-31,2,0983-00,ドドゲザン,24
2026-05-31,2,0655-00,マフォクシー,25
2026-05-31,2,0937-00,ソウブレイズ,26
2026-05-31,2,0003-00,フシギバナ,27
2026-05-31,2,0911-00,ラウドボーン,28
2026-05-31,2,0009-00,カメックス,29
2026-05-31,2,0658-00,ゲッコウガ,30
2026-05-31,2,0939-00,ハラバリー,31
2026-05-31,2,0197-00,ブラッキー,32
2026-05-31,2,0903-00,オオニューラ,33
2026-05-31,2,0115-00,ガルーラ,34
2026-05-31,2,0036-00,ピクシー,35
2026-05-31,2,0956-00,クエスパトラ,36
2026-05-31,2,0154-00,メガニウム,37
2026-05-31,2,0248-00,バンギラス,38
2026-05-31,2,0700-00,ニンフィア,39
2026-05-31,2,0571-01,ゾロアーク (ヒスイ),40
2026-05-31,2,0752-00,オニシズクモ,41
2026-05-31,2,0279-00,ペリッパー,42
2026-05-31,2,0547-00,エルフーン,43
2026-05-31,2,0227-00,エアームド,44
2026-05-31,2,0473-00,マンムー,45
2026-05-31,2,0475-00,エルレイド,46
2026-05-31,2,0952-00,スコヴィラン,47
2026-05-31,2,0479-01,ヒートロトム,48
2026-05-31,2,0143-00,カビゴン,49
2026-05-31,2,0350-00,ミロカロス,50
2026-06-01,2,0445-00,ガブリアス,1
2026-06-01,2,1018-00,ブリジュラス,2
2026-06-01,2,0908-00,マスカーニャ,3
2026-06-01,2,0730-00,アシレーヌ,4
2026-06-01,2,0006-00,リザードン,5
2026-06-01,2,0823-00,アーマーガア,6
2026-06-01,2,0450-00,カバルドン,7
2026-06-01,2,0902-00,イダイトウ (オス),8
2026-06-01,2,0448-00,ルカリオ,9
2026-06-01,2,0094-00,ゲンガー,10
2026-06-01,2,0428-00,ミミロップ,11
2026-06-01,2,0681-00,ギルガルド,12
2026-06-01,2,0130-00,ギャラドス,13
2026-06-01,2,0212-00,ハッサム,14
2026-06-01,2,0970-00,キラフロル,15
2026-06-01,2,0149-00,カイリュー,16
2026-06-01,2,0670-05,フラエッテ (えいえん),17
2026-06-01,2,0637-00,ウルガモス,18
2026-06-01,2,0778-00,ミミッキュ,19
2026-06-01,2,0121-00,スターミー,20
2026-06-01,2,0635-00,サザンドラ,21
2026-06-01,2,0479-02,ウォッシュロトム,22
2026-06-01,2,0503-01,ダイケンキ (ヒスイ),23
2026-06-01,2,0983-00,ドドゲザン,24
2026-06-01,2,0937-00,ソウブレイズ,25
2026-06-01,2,0655-00,マフォクシー,26
2026-06-01,2,0009-00,カメックス,27
2026-06-01,2,0003-00,フシギバナ,28
2026-06-01,2,0911-00,ラウドボーン,29
2026-06-01,2,0939-00,ハラバリー,30
2026-06-01,2,0658-00,ゲッコウガ,31
2026-06-01,2,0197-00,ブラッキー,32
2026-06-01,2,0903-00,オオニューラ,33
2026-06-01,2,0115-00,ガルーラ,34
2026-06-01,2,0036-00,ピクシー,35
2026-06-01,2,0956-00,クエスパトラ,36
2026-06-01,2,0154-00,メガニウム,37
2026-06-01,2,0248-00,バンギラス,38
2026-06-01,2,0700-00,ニンフィア,39
2026-06-01,2,0571-01,ゾロアーク (ヒスイ),40
2026-06-01,2,0752-00,オニシズクモ,41
2026-06-01,2,0279-00,ペリッパー,42
2026-06-01,2,0547-00,エルフーン,43
2026-06-01,2,0227-00,エアームド,44
2026-06-01,2,0473-00,マンムー,45
2026-06-01,2,0475-00,エルレイド,46
2026-06-01,2,0952-00,スコヴィラン,47
2026-06-01,2,0479-01,ヒートロトム,48
2026-06-01,2,0143-00,カビゴン,49
2026-06-01,2,0350-00,ミロカロス,50
2026-06-02,2,0445-00,ガブリアス,1
2026-06-02,2,1018-00,ブリジュラス,2
2026-06-02,2,0908-00,マスカーニャ,3
2026-06-02,2,0730-00,アシレーヌ,4
2026-06-02,2,0006-00,リザードン,5
2026-06-02,2,0823-00,アーマーガア,6
2026-06-02,2,0450-00,カバルドン,7
2026-06-02,2,0902-00,イダイトウ (オス),8
2026-06-02,2,0448-00,ルカリオ,9
2026-06-02,2,0094-00,ゲンガー,10
2026-06-02,2,0428-00,ミミロップ,11
2026-06-02,2,0681-00,ギルガルド,12
2026-06-02,2,0130-00,ギャラドス,13
2026-06-02,2,0212-00,ハッサム,14
2026-06-02,2,0970-00,キラフロル,15
2026-06-02,2,0149-00,カイリュー,16
2026-06-02,2,0670-05,フラエッテ (えいえん),17
2026-06-02,2,0637-00,ウルガモス,18
2026-06-02,2,0778-00,ミミッキュ,19
2026-06-02,2,0121-00,スターミー,20
2026-06-02,2,0635-00,サザンドラ,21
2026-06-02,2,0479-02,ウォッシュロトム,22
2026-06-02,2,0503-01,ダイケンキ (ヒスイ),23
2026-06-02,2,0983-00,ドドゲザン,24
2026-06-02,2,0937-00,ソウブレイズ,25
2026-06-02,2,0655-00,マフォクシー,26
2026-06-02,2,0009-00,カメックス,27
2026-06-02,2,0911-00,ラウドボーン,28
2026-06-02,2,0003-00,フシギバナ,29
2026-06-02,2,0939-00,ハラバリー,30
2026-06-02,2,0658-00,ゲッコウガ,31
2026-06-02,2,0197-00,ブラッキー,32
2026-06-02,2,0903-00,オオニューラ,33
2026-06-02,2,0115-00,ガルーラ,34
2026-06-02,2,0036-00,ピクシー,35
2026-06-02,2,0154-00,メガニウム,36
2026-06-02,2,0956-00,クエスパトラ,37
2026-06-02,2,0248-00,バンギラス,38
2026-06-02,2,0700-00,ニンフィア,39
2026-06-02,2,0752-00,オニシズクモ,40
2026-06-02,2,0571-01,ゾロアーク (ヒスイ),41
2026-06-02,2,0547-00,エルフーン,42
2026-06-02,2,0279-00,ペリッパー,43
2026-06-02,2,0227-00,エアームド,44
2026-06-02,2,0473-00,マンムー,45
2026-06-02,2,0475-00,エルレイド,46
2026-06-02,2,0952-00,スコヴィラン,47
2026-06-02,2,0479-01,ヒートロトム,48
2026-06-02,2,0143-00,カビゴン,49
2026-06-02,2,0887-00,ドラパルト,50
2026-06-03,2,0445-00,ガブリアス,1
2026-06-03,2,1018-00,ブリジュラス,2
2026-06-03,2,0908-00,マスカーニャ,3
2026-06-03,2,0730-00,アシレーヌ,4
2026-06-03,2,0006-00,リザードン,5
2026-06-03,2,0823-00,アーマーガア,6
2026-06-03,2,0450-00,カバルドン,7
2026-06-03,2,0902-00,イダイトウ (オス),8
2026-06-03,2,0448-00,ルカリオ,9
2026-06-03,2,0094-00,ゲンガー,10
2026-06-03,2,0428-00,ミミロップ,11
2026-06-03,2,0681-00,ギルガルド,12
2026-06-03,2,0130-00,ギャラドス,13
2026-06-03,2,0212-00,ハッサム,14
2026-06-03,2,0970-00,キラフロル,15
2026-06-03,2,0149-00,カイリュー,16
2026-06-03,2,0670-05,フラエッテ (えいえん),17
2026-06-03,2,0637-00,ウルガモス,18
2026-06-03,2,0778-00,ミミッキュ,19
2026-06-03,2,0121-00,スターミー,20
2026-06-03,2,0635-00,サザンドラ,21
2026-06-03,2,0479-02,ウォッシュロトム,22
2026-06-03,2,0503-01,ダイケンキ (ヒスイ),23
2026-06-03,2,0983-00,ドドゲザン,24
2026-06-03,2,0937-00,ソウブレイズ,25
2026-06-03,2,0655-00,マフォクシー,26
2026-06-03,2,0009-00,カメックス,27
2026-06-03,2,0911-00,ラウドボーン,28
2026-06-03,2,0003-00,フシギバナ,29
2026-06-03,2,0939-00,ハラバリー,30
2026-06-03,2,0658-00,ゲッコウガ,31
2026-06-03,2,0197-00,ブラッキー,32
2026-06-03,2,0903-00,オオニューラ,33
2026-06-03,2,0115-00,ガルーラ,34
2026-06-03,2,0154-00,メガニウム,35
2026-06-03,2,0036-00,ピクシー,36
2026-06-03,2,0956-00,クエスパトラ,37
2026-06-03,2,0248-00,バンギラス,38
2026-06-03,2,0700-00,ニンフィア,39
2026-06-03,2,0752-00,オニシズクモ,40
2026-06-03,2,0571-01,ゾロアーク (ヒスイ),41
2026-06-03,2,0279-00,ペリッパー,42
2026-06-03,2,0547-00,エルフーン,43
2026-06-03,2,0227-00,エアームド,44
2026-06-03,2,0473-00,マンムー,45
2026-06-03,2,0475-00,エルレイド,46
2026-06-03,2,0952-00,スコヴィラン,47
2026-06-03,2,0479-01,ヒートロトム,48
2026-06-03,2,0143-00,カビゴン,49
2026-06-03,2,0887-00,ドラパルト,50
2026-06-04,2,0445-00,ガブリアス,1
2026-06-04,2,1018-00,ブリジュラス,2
2026-06-04,2,0908-00,マスカーニャ,3
2026-06-04,2,0730-00,アシレーヌ,4
2026-06-04,2,0006-00,リザードン,5
2026-06-04,2,0823-00,アーマーガア,6
2026-06-04,2,0902-00,イダイトウ (オス),7
2026-06-04,2,0450-00,カバルドン,8
2026-06-04,2,0448-00,ルカリオ,9
2026-06-04,2,0094-00,ゲンガー,10
2026-06-04,2,0428-00,ミミロップ,11
2026-06-04,2,0681-00,ギルガルド,12
2026-06-04,2,0130-00,ギャラドス,13
2026-06-04,2,0212-00,ハッサム,14
2026-06-04,2,0970-00,キラフロル,15
2026-06-04,2,0149-00,カイリュー,16
2026-06-04,2,0670-05,フラエッテ (えいえん),17
2026-06-04,2,0637-00,ウルガモス,18
2026-06-04,2,0121-00,スターミー,19
2026-06-04,2,0778-00,ミミッキュ,20
2026-06-04,2,0635-00,サザンドラ,21
2026-06-04,2,0479-02,ウォッシュロトム,22
2026-06-04,2,0503-01,ダイケンキ (ヒスイ),23
2026-06-04,2,0983-00,ドドゲザン,24
2026-06-04,2,0937-00,ソウブレイズ,25
2026-06-04,2,0655-00,マフォクシー,26
2026-06-04,2,0009-00,カメックス,27
2026-06-04,2,0911-00,ラウドボーン,28
2026-06-04,2,0003-00,フシギバナ,29
2026-06-04,2,0939-00,ハラバリー,30
2026-06-04,2,0658-00,ゲッコウガ,31
2026-06-04,2,0197-00,ブラッキー,32
2026-06-04,2,0903-00,オオニューラ,33
2026-06-04,2,0115-00,ガルーラ,34
2026-06-04,2,0154-00,メガニウム,35
2026-06-04,2,0036-00,ピクシー,36
2026-06-04,2,0956-00,クエスパトラ,37
2026-06-04,2,0248-00,バンギラス,38
2026-06-04,2,0700-00,ニンフィア,39
2026-06-04,2,0752-00,オニシズクモ,40
2026-06-04,2,0571-01,ゾロアーク (ヒスイ),41
2026-06-04,2,0279-00,ペリッパー,42
2026-06-04,2,0547-00,エルフーン,43
2026-06-04,2,0227-00,エアームド,44
2026-06-04,2,0473-00,マンムー,45
2026-06-04,2,0475-00,エルレイド,46
2026-06-04,2,0143-00,カビゴン,47
2026-06-04,2,0479-01,ヒートロトム,48
2026-06-04,2,0952-00,スコヴィラン,49
2026-06-04,2,0887-00,ドラパルト,50
2026-06-05,2,0445-00,ガブリアス,1
2026-06-05,2,1018-00,ブリジュラス,2
2026-06-05,2,0908-00,マスカーニャ,3
2026-06-05,2,0730-00,アシレーヌ,4
2026-06-05,2,0006-00,リザードン,5
2026-06-05,2,0823-00,アーマーガア,6
2026-06-05,2,0902-00,イダイトウ (オス),7
2026-06-05,2,0450-00,カバルドン,8
2026-06-05,2,0448-00,ルカリオ,9
2026-06-05,2,0094-00,ゲンガー,10
2026-06-05,2,0428-00,ミミロップ,11
2026-06-05,2,0681-00,ギルガルド,12
2026-06-05,2,0130-00,ギャラドス,13
2026-06-05,2,0212-00,ハッサム,14
2026-06-05,2,0149-00,カイリュー,15
2026-06-05,2,0970-00,キラフロル,16
2026-06-05,2,0670-05,フラエッテ (えいえん),17
2026-06-05,2,0637-00,ウルガモス,18
2026-06-05,2,0121-00,スターミー,19
2026-06-05,2,0778-00,ミミッキュ,20
2026-06-05,2,0635-00,サザンドラ,21
2026-06-05,2,0479-02,ウォッシュロトム,22
2026-06-05,2,0503-01,ダイケンキ (ヒスイ),23
2026-06-05,2,0983-00,ドドゲザン,24
2026-06-05,2,0937-00,ソウブレイズ,25
2026-06-05,2,0655-00,マフォクシー,26
2026-06-05,2,0009-00,カメックス,27
2026-06-05,2,0911-00,ラウドボーン,28
2026-06-05,2,0939-00,ハラバリー,29
2026-06-05,2,0003-00,フシギバナ,30
2026-06-05,2,0658-00,ゲッコウガ,31
2026-06-05,2,0197-00,ブラッキー,32
2026-06-05,2,0903-00,オオニューラ,33
2026-06-05,2,0115-00,ガルーラ,34
2026-06-05,2,0154-00,メガニウム,35
2026-06-05,2,0036-00,ピクシー,36
2026-06-05,2,0956-00,クエスパトラ,37
2026-06-05,2,0248-00,バンギラス,38
2026-06-05,2,0700-00,ニンフィア,39
2026-06-05,2,0752-00,オニシズクモ,40
2026-06-05,2,0279-00,ペリッパー,41
2026-06-05,2,0571-01,ゾロアーク (ヒスイ),42
2026-06-05,2,0547-00,エルフーン,43
2026-06-05,2,0227-00,エアームド,44
2026-06-05,2,0473-00,マンムー,45
2026-06-05,2,0475-00,エルレイド,46
2026-06-05,2,0143-00,カビゴン,47
2026-06-05,2,0479-01,ヒートロトム,48
2026-06-05,2,0952-00,スコヴィラン,49
2026-06-05,2,0887-00,ドラパルト,50
2026-06-06,2,0445-00,ガブリアス,1
2026-06-06,2,1018-00,ブリジュラス,2
2026-06-06,2,0908-00,マスカーニャ,3
